ID,Item Type,Max Stack,Item Name
8081003,Normal/StandardItem,1,Dated Sheepskin Caligae (Grey)
8081004,Normal/StandardItem,1,Dated Dodoskin Caligae
8081005,Normal/StandardItem,1,Dated Dodoskin Caligae (Black)
8081006,Normal/StandardItem,1,Dated Leather Caligae
8081007,Normal/StandardItem,1,Dated Leather Caligae (Black)
8081008,Normal/StandardItem,1,Dated Leather Caligae (Ochre)
8081009,Normal/StandardItem,1,Dated Leather Caligae (Green)
8081010,Normal/StandardItem,1,Dated Leather Caligae (Red)
8081011,Normal/StandardItem,1,Dated Armored Caligae
8081012,Normal/StandardItem,1,Dated Armored Caligae (Black)
8081013,Normal/StandardItem,1,Dated Armored Caligae (Ochre)
8081014,Normal/StandardItem,1,Dated Armored Caligae (Green)
8081015,Normal/StandardItem,1,Dated Armored Caligae (Red)
8081016,Normal/StandardItem,1,Dodoskin Caligae
8081017,Normal/StandardItem,1,Dodoskin Caligae (Black)
8081018,Normal/StandardItem,1,Steel-plated Caligae
8081019,Normal/StandardItem,1,Steel-plated Caligae (Blue)
8081020,Normal/StandardItem,1,Mythril-plated Caligae
8081021,Normal/StandardItem,1,Mythril-plated Caligae (Brown)
8081022,Normal/StandardItem,1,Cobalt-plated Caligae
8081023,Normal/StandardItem,1,Cobalt-plated Caligae (Grey)
8081101,Normal/StandardItem,1,Dated Sheepskin Leggings (Brown)
8081102,Normal/StandardItem,1,Dated Sheepskin Leggings (Beige)
8081103,Normal/StandardItem,1,Dated Sheepskin Leggings
8081104,Normal/StandardItem,1,Dated Sheepskin Leggings (Grey)
8081105,Normal/StandardItem,1,Dated Dodoskin Leggings (Grey)
8081106,Normal/StandardItem,1,Dated Dodoskin Leggings (Beige)
8081107,Normal/StandardItem,1,Dated Dodoskin Leggings (Brown)
8081108,Normal/StandardItem,1,Dated Leather Leggings
8081109,Normal/StandardItem,1,Dated Leather Leggings (Red)
8081110,Normal/StandardItem,1,Dated Leather Leggings (Yellow)
8081111,Normal/StandardItem,1,Dated Leather Leggings (Green)
8081112,Normal/StandardItem,1,Dated Leather Leggings (Blue)
8081113,Normal/StandardItem,1,Dated Toadskin Leggings (Auburn)
8081114,Normal/StandardItem,1,Dated Toadskin Leggings (Pink)
8081115,Normal/StandardItem,1,Dated Toadskin Leggings (Brown)
8081116,Normal/StandardItem,1,Dated Toadskin Leggings (Blue)
8081117,Normal/StandardItem,1,Engineer's Leggings
8081118,Normal/StandardItem,1,Sheepskin Leggings
8081119,Normal/StandardItem,1,Sheepskin Leggings (Grey)
8081120,Normal/StandardItem,1,Leather Leggings
8081121,Normal/StandardItem,1,Leather Leggings (Brown)
8081122,Normal/StandardItem,1,Mercenary's Leggings
8081123,Normal/StandardItem,1,Storm Private's Leggings
8081124,Normal/StandardItem,1,Storm Sergeant's Leggings
8081201,Normal/StandardItem,1,Dated Bronze Sollerets
8081202,Normal/StandardItem,1,Dated Iron Sollerets
8081203,Normal/StandardItem,1,Dated Cavalry Sollerets
8081204,Normal/StandardItem,1,Dated Cavalry Sollerets (Red)
8081205,Normal/StandardItem,1,Dated Cavalry Sollerets (Black)
8081206,Normal/StandardItem,1,Dated Cavalry Sollerets (Ochre)
8081207,Normal/StandardItem,1,Dated Cavalry Sollerets (Green)
8081208,Normal/StandardItem,1,Judge's Sollerets
8081209,Normal/StandardItem,1,Templar's Sollerets
8081210,Normal/StandardItem,1,Mythril Sollerets
8081211,Normal/StandardItem,1,Mythril Sollerets (Black)
8081212,Normal/StandardItem,1,Cobalt Sollerets
8081213,Normal/StandardItem,1,Cobalt Sollerets (Red)
8081301,Normal/StandardItem,1,Dated Sheepskin Espadrilles
8081302,Normal/StandardItem,1,Dated Sheepskin Espadrilles (Taupe)
8081303,Normal/StandardItem,1,Dated Sheepskin Espadrilles (Grey)
8081304,Normal/StandardItem,1,Dated Dodoskin Espadrilles
8081305,Normal/StandardItem,1,Dated Dodoskin Espadrilles (Black)
8081306,Normal/StandardItem,1,Dated Leather Espadrilles
8081307,Normal/StandardItem,1,Dated Leather Espadrilles (Black)
8081308,Normal/StandardItem,1,Dated Leather Espadrilles (Ochre)
8081309,Normal/StandardItem,1,Dated Leather Espadrilles (Green)
8081310,Normal/StandardItem,1,Dated Leather Espadrilles (Red)
8081311,Normal/StandardItem,1,Dodoskin Espadrilles
8081312,Normal/StandardItem,1,Dodoskin Espadrilles (Black)
8081401,Normal/StandardItem,1,Dated Lauan Clogs
8081402,Normal/StandardItem,1,Dated Willow Clogs
8081403,Normal/StandardItem,1,Dated Elm Clogs
8081404,Normal/StandardItem,1,Maple Clogs
8081501,Normal/StandardItem,1,Dream Boots
8081601,Normal/StandardItem,1,Dated Canvas Gaiters
8081602,Normal/StandardItem,1,Dated Canvas Gaiters (Auburn)
8081603,Normal/StandardItem,1,Dated Canvas Gaiters (Pink)
8081604,Normal/StandardItem,1,Dated Canvas Gaiters (Brown)
8081605,Normal/StandardItem,1,Dated Canvas Gaiters (Blue)
8081606,Normal/StandardItem,1,Dated Velveteen Gaiters
8081607,Normal/StandardItem,1,Dated Velveteen Gaiters (Black)
8081608,Normal/StandardItem,1,Dated Velveteen Gaiters (Red)
8081609,Normal/StandardItem,1,Dated Velveteen Gaiters (Yellow)
8081610,Normal/StandardItem,1,Dated Velveteen Gaiters (Green)
8081611,Normal/StandardItem,1,Dated Linen Gaiters
8081612,Normal/StandardItem,1,Dated Linen Gaiters (Pink)
8081613,Normal/StandardItem,1,Dated Linen Gaiters (Blue)
8081614,Normal/StandardItem,1,Dated Linen Gaiters (Brown)
8081615,Normal/StandardItem,1,Dated Linen Gaiters (Yellow)
8081616,Normal/StandardItem,1,Velveteen Gaiters
8081617,Normal/StandardItem,1,Velveteen Gaiters (Red)
8081618,Normal/StandardItem,1,Velveteen Gaiters (Yellow)
8081619,Normal/StandardItem,1,Linen Gaiters
8081620,Normal/StandardItem,1,Linen Gaiters (Blue)
8081621,Normal/StandardItem,1,Linen Gaiters (Brown)
8081622,Normal/StandardItem,1,Linen Gaiters (Red)
8081623,Normal/StandardItem,1,Linen Gaiters (Yellow)
8081701,Normal/StandardItem,1,Lominsan Soldier's Boots
8081702,Normal/StandardItem,1,Gridanian Soldier's Boots
8081703,Normal/StandardItem,1,Ul'dahn Soldier's Boots
8081704,Normal/StandardItem,1,Lominsan Officer's Boots
8081705,Normal/StandardItem,1,Gridanian Officer's Boots
8081706,Normal/StandardItem,1,Ul'dahn Officer's Boots
8081801,Normal/StandardItem,1,Gallant Sollerets
8081802,Normal/StandardItem,1,Temple Boots
8081803,Normal/StandardItem,1,Fighter's Jackboots
8081804,Normal/StandardItem,1,Drachen Greaves
8081805,Normal/StandardItem,1,Choral Sandals
8081806,Normal/StandardItem,1,Healer's Boots
8081807,Normal/StandardItem,1,Wizard's Crakows
8081901,Normal/StandardItem,1,Darklight Sollerets
8081902,Normal/StandardItem,1,Darklight Caligae
8081903,Normal/StandardItem,1,Darklight Boots
8081904,Normal/StandardItem,1,Gryphonskin Thighboots
8081905,Normal/StandardItem,1,Gryphonskin Thighboots (White)
8081906,Normal/StandardItem,1,Gryphonskin Thighboots (Black)
8081907,Normal/StandardItem,1,Gryphonskin Thighboots (Red)
8081908,Normal/StandardItem,1,Gryphonskin Thighboots (Yellow)
8081909,Normal/StandardItem,1,Vanya Crakows
8081910,Normal/StandardItem,1,Vanya Crakows (Yellow)
8081911,Normal/StandardItem,1,Vanya Crakows (Black)
8081912,Normal/StandardItem,1,Vanya Crakows (Purple)
8081913,Normal/StandardItem,1,Vanya Crakows (Red)
8081914,Normal/StandardItem,1,Storm Sergeant's Jackboots
8081915,Normal/StandardItem,1,Serpent Sergeant's Jackboots
8081916,Normal/StandardItem,1,Flame Sergeant's Jackboots
8081917,Normal/StandardItem,1,Militia Duckbills
8081918,Normal/StandardItem,1,Militia Sabatons
8081919,Normal/StandardItem,1,Militia Caligae
8081920,Normal/StandardItem,1,Spruce Pattens
8081921,Normal/StandardItem,1,Lord's Clogs
8081922,Normal/StandardItem,1,Lady's Clogs
8090001,Normal/StandardItem,1,Dated Leather Tool Belt
8090002,Normal/StandardItem,1,Dated Leather Tool Belt (Red)
8090003,Normal/StandardItem,1,Dated Leather Tool Belt (Green)
8090004,Normal/StandardItem,1,Dated Boarskin Tool Belt (Red)
8090005,Normal/StandardItem,1,Dated Boarskin Tool Belt
8090006,Normal/StandardItem,1,Explorer's Belt
8090007,Normal/StandardItem,1,Weathered Tool Belt
8090008,Normal/StandardItem,1,Boarskin Tool Belt
8090009,Normal/StandardItem,1,Boarskin Tool Belt (Red)
8090101,Normal/StandardItem,1,Dated Bronze Plate Belt
8090102,Normal/StandardItem,1,Dated Iron Plate Belt
8090103,Normal/StandardItem,1,Dated Iron Plate Belt (Green)
8090104,Normal/StandardItem,1,Dated Iron Plate Belt (Brown)
8090105,Normal/StandardItem,1,Steel Plate Belt
8090106,Normal/StandardItem,1,Sentinel's Plate Belt
8090107,Normal/StandardItem,1,Cobalt Plate Belt
8090108,Normal/StandardItem,1,Plundered Plate Belt
8090109,Normal/StandardItem,1,[en]
8090110,Normal/StandardItem,1,[en]
8090201,Normal/StandardItem,1,Dated Leather Satchel Belt
8090202,Normal/StandardItem,1,Dated Tarred Leather Satchel Belt
8090203,Normal/StandardItem,1,Dated Leather Satchel Belt (Green)
8090204,Normal/StandardItem,1,Boarskin Satchel Belt
8090205,Normal/StandardItem,1,Boarskin Satchel Belt (Blue)
8090206,Normal/StandardItem,1,Raptorskin Satchel Belt
8090207,Normal/StandardItem,1,Warlock's Satchel Belt
8090208,Normal/StandardItem,1,Weathered Satchel Belt
8090301,Normal/StandardItem,1,Dated Leather Survival Belt
8090302,Normal/StandardItem,1,Dated Tarred Leather Survival Belt
8090303,Normal/StandardItem,1,Dated Leather Survival Belt (Black)
8090304,Normal/StandardItem,1,Dated Safari Belt
8090305,Normal/StandardItem,1,Boarskin Survival Belt
8090306,Normal/StandardItem,1,Raptorskin Survival Belt
8090307,Normal/StandardItem,1,Weathered Survival Belt
8090401,Normal/StandardItem,1,Dated Rope Belt
8090402,Normal/StandardItem,1,Rope Belt
8090403,Normal/StandardItem,1,Dated Velveteen Rope Belt
8090404,Normal/StandardItem,1,Dated Velveteen Rope Belt (Black)
8090405,Normal/StandardItem,1,Velveteen Rope Belt
8090406,Normal/StandardItem,1,Velveteen Rope Belt (Black)
8090407,Normal/StandardItem,1,Plundered Rope Belt
8090408,Normal/StandardItem,1,Mage's Rope Belt
8090501,Normal/StandardItem,1,Dated Leather Hunting Belt
8090502,Normal/StandardItem,1,Dated Tarred Leather Hunting Belt
8090503,Normal/StandardItem,1,Dodoskin Hunting Belt
8090504,Normal/StandardItem,1,Toadskin Hunting Belt
8090505,Normal/StandardItem,1,Peisteskin Hunting Belt
8090506,Normal/StandardItem,1,Serpent Sergeant's Belt
8090507,Normal/StandardItem,1,Harlequin's Belt
8090601,Normal/StandardItem,1,Dated Leather Belt (Red)
8090602,Normal/StandardItem,1,Dated Leather Belt (Ochre)
8090603,Normal/StandardItem,1,Dated Leather Belt (Green)
8090604,Normal/StandardItem,1,Dated Tarred Leather Belt
8090605,Normal/StandardItem,1,Boarskin Belt
8090606,Normal/StandardItem,1,Boarskin Belt (Brown)
8090607,Normal/StandardItem,1,Penance
8090608,Normal/StandardItem,1,Plundered Leather Belt
8090609,Normal/StandardItem,1,Storm Sergeant's Belt
8090701,Normal/StandardItem,1,Dated Tarred Velveteen Longsash
8090702,Normal/StandardItem,1,Dated Velveteen Longsash (Red)
8090703,Normal/StandardItem,1,Dated Velveteen Longsash (Yellow)
8090704,Normal/StandardItem,1,Tarred Velveteen Longsash
8090705,Normal/StandardItem,1,Velveteen Longsash (Red)
8090706,Normal/StandardItem,1,Lominsan Sash
8090707,Normal/StandardItem,1,Gridanian Sash
8090708,Normal/StandardItem,1,Ul'dahn Sash
8090709,Normal/StandardItem,1,Flame Sergeant's Sash
8090801,Normal/StandardItem,1,Dated Brass Tassets
8090802,Normal/StandardItem,1,Dated Iron Tassets
8090803,Normal/StandardItem,1,Kobold Iron Tassets
8090804,Normal/StandardItem,1,Steel Tassets
8090805,Normal/StandardItem,1,[en]
8090806,Normal/StandardItem,1,[en]
8090807,Normal/StandardItem,1,Templar's Tassets
8090901,Normal/StandardItem,1,Dated Dodoskin Field Belt
8090902,Normal/StandardItem,1,Voyager's Belt
8090903,Normal/StandardItem,1,Voyager's Belt (Green)
8090904,Normal/StandardItem,1,Dated Tarred Voyager's Belt
8090905,Normal/StandardItem,1,Dated Voyager's Belt
8090906,Normal/StandardItem,1,Dated Voyager's Belt (Green)
8090907,Normal/StandardItem,1,Weathered Field Belt
8090908,Normal/StandardItem,1,Veteran's Field Belt
8091001,Normal/StandardItem,1,Buccaneer's Sash
8091002,Normal/StandardItem,1,Dated Tarred Canvas Sash
8091003,Normal/StandardItem,1,Dated Canvas Sash (Auburn)
8091004,Normal/StandardItem,1,Scarlet Sash
8091005,Normal/StandardItem,1,Vanya Sash
8091101,Normal/StandardItem,1,Vintage Shepherd's Belt
8091102,Normal/StandardItem,1,Cracked Shepherd's Belt
8091103,Normal/StandardItem,1,Dated Sheepskin Shepherd's Belt
8091104,Normal/StandardItem,1,Dated Dodoskin Shepherd's Belt
8091105,Normal/StandardItem,1,Dated Leather Shepherd's Belt (Black)
8091106,Normal/StandardItem,1,Dodoskin Shepherd's Belt
8091107,Normal/StandardItem,1,Militia Belt
8091201,Normal/StandardItem,1,Vintage Chef's Belt
8091202,Normal/StandardItem,1,Frayed Chef's Belt
8091203,Normal/StandardItem,1,Dated Leather Chef's Belt
8091204,Normal/StandardItem,1,Raptorskin Artisan's Belt
8091301,Normal/StandardItem,1,Dated Canvas Half Apron
8091302,Normal/StandardItem,1,Dated Velveteen Half Apron (Black)
8091303,Normal/StandardItem,1,Vintage Half Apron
8091304,Normal/StandardItem,1,Greasy Half Apron
8091305,Normal/StandardItem,1,Velveteen Half Apron
8091306,Normal/StandardItem,1,Linen Half Apron
8091401,Normal/StandardItem,1,Merchant's Purse
9010001,Normal/StandardItem,1,Dated Copper Wristlets
9010002,Normal/StandardItem,1,Dated Brass Wristlets
9010003,Normal/StandardItem,1,Dated Silver Wristlets
9010004,Normal/StandardItem,1,Dated Darksilver Wristlets
9010005,Normal/StandardItem,1,Dated Electrum Wristlets
9010006,Normal/StandardItem,1,Dated Mythril Wristlets
9010007,Normal/StandardItem,1,Dated Bone Armillae
9010008,Normal/StandardItem,1,Dated Sunstone Bracelets
9010009,Normal/StandardItem,1,Dated Lapis Lazuli Bracelets
9010010,Normal/StandardItem,1,Dated Sphene Bracelets
9010011,Normal/StandardItem,1,Dated Malachite Bracelets
9010012,Normal/StandardItem,1,Dated Fluorite Bracelets
9010013,Normal/StandardItem,1,Dated Danburite Bracelets
9010014,Normal/StandardItem,1,Dated Pearl Bracelets
9010015,Normal/StandardItem,1,Dated Black Pearl Bracelets
9010016,Normal/StandardItem,1,Dated White Coral Wristbands
9010017,Normal/StandardItem,1,Dated White Coral Wristbands (Black)
9010018,Normal/StandardItem,1,Dated White Coral Wristbands (Yellow)
9010019,Normal/StandardItem,1,Dated Blue Coral Wristbands
9010020,Normal/StandardItem,1,Dated Blue Coral Wristbands (Black)
9010021,Normal/StandardItem,1,Dated Blue Coral Wristbands (Yellow)
9010022,Normal/StandardItem,1,Dated Red Coral Wristbands
9010023,Normal/StandardItem,1,Dated Red Coral Wristbands (Black)
9010024,Normal/StandardItem,1,Dated Red Coral Wristbands (Yellow)
9010025,Normal/StandardItem,1,Patriot's Bracelet
9010026,Normal/StandardItem,1,Copper Wristlets
9010027,Normal/StandardItem,1,Brass Wristlets
9010028,Normal/StandardItem,1,Silver Wristlets
9010029,Normal/StandardItem,1,Mythril Wristlets
9010030,Normal/StandardItem,1,Electrum Wristlets
9010031,Normal/StandardItem,1,Sunstone Bracelets
9010032,Normal/StandardItem,1,Lapis Lazuli Bracelets
9010033,Normal/StandardItem,1,Sphene Bracelets
9010034,Normal/StandardItem,1,Malachite Bracelets
9010035,Normal/StandardItem,1,Fluorite Bracelets
9010036,Normal/StandardItem,1,Danburite Bracelets
9010037,Normal/StandardItem,1,Garnet Bracelets
9010038,Normal/StandardItem,1,Aquamarine Bracelets
9010039,Normal/StandardItem,1,Heliodor Bracelets
9010040,Normal/StandardItem,1,Peridot Bracelets
9010041,Normal/StandardItem,1,Amethyst Bracelets
9010042,Normal/StandardItem,1,Goshenite Bracelets
9010043,Normal/StandardItem,1,Pearl Bracelets
9010044,Normal/StandardItem,1,Rubellite Bracelets
9010045,Normal/StandardItem,1,Turquoise Bracelets
9010046,Normal/StandardItem,1,Amber Bracelets
9010047,Normal/StandardItem,1,Tourmaline Bracelets
9010048,Normal/StandardItem,1,Spinel Bracelets
9010049,Normal/StandardItem,1,Zircon Bracelets
9010050,Normal/StandardItem,1,Black Pearl Bracelets
9010051,Normal/StandardItem,1,Bone Armillae
9010052,Normal/StandardItem,1,Horn Armillae
9010053,Normal/StandardItem,1,Coral Armillae
9010054,Normal/StandardItem,1,Sheepskin Wristbands
9010055,Normal/StandardItem,1,Dodoskin Wristbands
9010056,Normal/StandardItem,1,Leather Wristbands
9010057,Normal/StandardItem,1,Boarskin Wristbands
9010058,Normal/StandardItem,1,Raptorskin Wristbands
9010059,Normal/StandardItem,1,Militia Bracelets
9010060,Normal/StandardItem,1,Militia Wristlets
9010061,Normal/StandardItem,1,Storm Sergeant's Bracelets
9010062,Normal/StandardItem,1,Serpent Sergeant's Bracelets
9010063,Normal/StandardItem,1,Flame Sergeant's Bracelets
9010064,Normal/StandardItem,1,Imperial Operative Wristlets
9030001,Normal/StandardItem,1,Dated Fang Earrings
9030002,Normal/StandardItem,1,Dated Copper Earrings
9030003,Normal/StandardItem,1,Dated Brass Earrings
9030004,Normal/StandardItem,1,Dated Silver Earrings
9030005,Normal/StandardItem,1,Dated Electrum Earrings
9030006,Normal/StandardItem,1,Dated Sunstone Earrings
9030007,Normal/StandardItem,1,Dated Lapis Lazuli Earrings
9030008,Normal/StandardItem,1,Dated Sphene Earrings
9030009,Normal/StandardItem,1,Dated Malachite Earrings
9030010,Normal/StandardItem,1,Dated Fluorite Earrings
9030011,Normal/StandardItem,1,Dated Danburite Earrings
9030012,Normal/StandardItem,1,Dated Pearl Earrings
9030013,Normal/StandardItem,1,Dated Black Pearl Earrings
9030014,Normal/StandardItem,1,Dated Garnet Earrings
9030015,Normal/StandardItem,1,Dated Aquamarine Earrings
9030016,Normal/StandardItem,1,Dated Heliodor Earrings
9030017,Normal/StandardItem,1,Dated Peridot Earrings
9030018,Normal/StandardItem,1,Dated Amethyst Earrings
9030019,Normal/StandardItem,1,Dated Goshenite Earrings
9030020,Normal/StandardItem,1,Moonlet
9030021,Normal/StandardItem,1,Copper Earrings
9030022,Normal/StandardItem,1,Brass Earrings
9030023,Normal/StandardItem,1,Silver Earrings
9030024,Normal/StandardItem,1,Mythril Earrings
9030025,Normal/StandardItem,1,Electrum Earrings
9030026,Normal/StandardItem,1,Sunstone Earrings
9030027,Normal/StandardItem,1,Lapis Lazuli Earrings
9030028,Normal/StandardItem,1,Sphene Earrings
9030029,Normal/StandardItem,1,Malachite Earrings
9030030,Normal/StandardItem,1,Fluorite Earrings
9030031,Normal/StandardItem,1,Danburite Earrings
9030032,Normal/StandardItem,1,Garnet Earrings
9030033,Normal/StandardItem,1,Aquamarine Earrings
9030034,Normal/StandardItem,1,Heliodor Earrings
9030035,Normal/StandardItem,1,Peridot Earrings
9030036,Normal/StandardItem,1,Amethyst Earrings
9030037,Normal/StandardItem,1,Goshenite Earrings
9030038,Normal/StandardItem,1,Pearl Earrings
9030039,Normal/StandardItem,1,Rubellite Earrings
9030040,Normal/StandardItem,1,Turquoise Earrings
9030041,Normal/StandardItem,1,Amber Earrings
9030042,Normal/StandardItem,1,Tourmaline Earrings
9030043,Normal/StandardItem,1,Spinel Earrings
9030044,Normal/StandardItem,1,Zircon Earrings
9030045,Normal/StandardItem,1,Black Pearl Earrings
9030046,Normal/StandardItem,1,Fang Earrings
9030047,Normal/StandardItem,1,Horn Earrings
9030048,Normal/StandardItem,1,Wolf Earrings
9030049,Normal/StandardItem,1,Coral Earrings
9030050,Normal/StandardItem,1,Crimson Standard Earring
9030051,Normal/StandardItem,1,Tipping Scales Earring
9030052,Normal/StandardItem,1,Lily and Serpent Earring
9030053,Normal/StandardItem,1,Peach Blossom
9030054,Normal/StandardItem,1,Explorer's Earrings
9030055,Normal/StandardItem,1,Mage's Earrings
9030056,Normal/StandardItem,1,Stonewall Earrings
9030057,Normal/StandardItem,1,Blessed Earrings
9030058,Normal/StandardItem,1,Rose Gold Earrings
9030059,Normal/StandardItem,1,Militia Earrings
9030060,Normal/StandardItem,1,Storm Sergeant's Earrings
9030061,Normal/StandardItem,1,Serpent Sergeant's Earrings
9030062,Normal/StandardItem,1,Flame Sergeant's Earrings
